YEAR,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2026,,,AA,ORD,SLC,169.0,147.0,0.0,180.0,1250.0,124.0,0.0,0.0,0.0,23.0
2026,,,WN,SLC,SAN,4.0,-14.0,0.0,84.0,626.0,,,,,
2026,,,C5,LFT,IAH,2.0,11.0,0.0,42.0,201.0,,,,,
2026,,,WN,MDW,DTW,21.0,22.0,0.0,42.0,228.0,8.0,0.0,1.0,0.0,13.0
2026,,,DL,DCA,MSP,162.0,139.0,0.0,136.0,931.0,0.0,0.0,2.0,0.0,137.0
2026,,,WN,LAS,SFO,17.0,0.0,0.0,65.0,414.0,,,,,
2026,,,AS,IAD,SEA,9.0,-17.0,0.0,297.0,2305.0,,,,,
2026,,,AA,MIA,SLC,8.0,3.0,0.0,293.0,2088.0,,,,,
2026,,,DL,LAS,ATL,28.0,1.0,0.0,184.0,1747.0,,,,,
2026,,,AS,HNL,LAS,48.0,35.0,0.0,297.0,2762.0,35.0,0.0,0.0,0.0,0.0
2026,,,AA,PDX,DFW,128.0,127.0,0.0,191.0,1616.0,6.0,0.0,0.0,0.0,121.0
2026,,,WN,BWI,PVD,5.0,-6.0,0.0,53.0,327.0,,,,,
2026,,,WN,MCO,SDF,3.0,5.0,0.0,109.0,719.0,,,,,
2026,,,YX,IAD,JAX,2.0,16.0,0.0,108.0,631.0,0.0,0.0,16.0,0.0,0.0
2026,,,AA,IND,MIA,61.0,52.0,0.0,129.0,1020.0,31.0,0.0,0.0,0.0,21.0
2026,,,UA,IAD,SEA,2.0,-10.0,0.0,325.0,2305.0,,,,,
2026,,,MQ,DFW,XNA,22.0,11.0,0.0,47.0,280.0,,,,,
2026,,,WN,TPA,BNA,45.0,49.0,0.0,91.0,612.0,2.0,0.0,4.0,0.0,43.0
2026,,,WN,DAL,JAX,83.0,78.0,0.0,103.0,906.0,3.0,0.0,0.0,0.0,75.0
2026,,,OO,DEN,COS,48.0,53.0,0.0,19.0,73.0,48.0,0.0,5.0,0.0,0.0
2026,,,WN,ALB,MCO,16.0,-2.0,0.0,164.0,1073.0,,,,,
2026,,,OO,DTW,BGM,25.0,7.0,0.0,52.0,378.0,,,,,
2026,,,UA,ORD,EGE,156.0,149.0,0.0,128.0,1007.0,0.0,10.0,0.0,0.0,139.0
2026,,,WN,BWI,BOS,24.0,14.0,0.0,63.0,369.0,,,,,
2026,,,OH,DCA,TLH,73.0,72.0,0.0,110.0,716.0,0.0,8.0,0.0,0.0,64.0
2026,,,WN,ATL,TPA,35.0,88.0,0.0,67.0,406.0,0.0,0.0,88.0,0.0,0.0
2026,,,AA,DFW,SAT,33.0,30.0,0.0,44.0,247.0,21.0,9.0,0.0,0.0,0.0
2026,,,DL,SLC,MCO,5.0,2.0,0.0,229.0,1931.0,,,,,
2026,,,AA,MCI,ORD,657.0,682.0,0.0,68.0,403.0,657.0,0.0,25.0,0.0,0.0
2026,,,DL,JFK,TPA,28.0,127.0,0.0,189.0,1005.0,0.0,0.0,99.0,0.0,28.0
2026,,,WN,TUS,SAN,29.0,45.0,0.0,84.0,367.0,0.0,0.0,45.0,0.0,0.0
2026,,,AA,AUS,MIA,54.0,53.0,0.0,130.0,1103.0,53.0,0.0,0.0,0.0,0.0
2026,,,DL,MSP,HNL,3.0,-3.0,0.0,511.0,3972.0,,,,,
2026,,,9E,MSP,MOT,18.0,-7.0,0.0,71.0,449.0,,,,,
2026,,,YX,ORD,JFK,81.0,66.0,0.0,92.0,740.0,0.0,0.0,0.0,0.0,66.0
2026,,,AA,FAT,PHX,42.0,29.0,0.0,72.0,493.0,0.0,0.0,0.0,0.0,29.0
2026,,,OH,CLT,IAD,25.0,6.0,0.0,49.0,322.0,,,,,
2026,,,AS,PHX,PAE,16.0,-4.0,0.0,152.0,1133.0,,,,,
2026,,,AA,EWR,MIA,3.0,12.0,0.0,172.0,1085.0,,,,,
2026,,,OH,DCA,BTV,48.0,48.0,0.0,77.0,437.0,0.0,0.0,0.0,0.0,48.0
2026,,,DL,SEA,LAX,2.0,-6.0,0.0,129.0,954.0,,,,,
2026,,,WN,MCO,MDW,3.0,-2.0,0.0,148.0,990.0,,,,,
2026,,,AA,PHX,SMF,21.0,12.0,0.0,97.0,647.0,,,,,
2026,,,UA,EWR,PHX,165.0,146.0,0.0,290.0,2133.0,15.0,0.0,0.0,0.0,131.0
2026,,,WN,AUS,DCA,4.0,6.0,0.0,148.0,1315.0,,,,,
2026,,,9E,MDW,DTW,3.0,22.0,0.0,44.0,228.0,0.0,0.0,22.0,0.0,0.0
2026,,,WN,MCO,SJU,11.0,17.0,0.0,147.0,1188.0,11.0,0.0,6.0,0.0,0.0
2026,,,UA,ORD,SLC,44.0,72.0,0.0,177.0,1250.0,0.0,29.0,28.0,0.0,15.0
2026,,,DL,PHL,MSP,10.0,-5.0,0.0,147.0,981.0,,,,,
2026,,,OO,DEN,SUN,35.0,12.0,0.0,85.0,557.0,,,,,
2026,,,F9,ONT,LAS,99.0,90.0,0.0,37.0,197.0,0.0,0.0,39.0,0.0,51.0
2026,,,AA,MSY,DFW,4.0,-3.0,0.0,73.0,448.0,,,,,
2026,,,AA,DFW,ORF,38.0,24.0,0.0,138.0,1212.0,4.0,0.0,0.0,0.0,20.0
2026,,,UA,ORD,MSY,4.0,-17.0,0.0,114.0,837.0,,,,,
2026,,,UA,CLE,IAD,49.0,41.0,0.0,48.0,287.0,0.0,0.0,0.0,0.0,41.0
2026,,,QX,LAX,GEG,139.0,111.0,0.0,118.0,945.0,6.0,0.0,0.0,0.0,105.0
2026,,,AA,PHX,SAN,39.0,26.0,0.0,49.0,304.0,7.0,0.0,0.0,0.0,19.0
2026,,,AA,JAX,MIA,66.0,42.0,0.0,50.0,335.0,0.0,0.0,0.0,0.0,42.0
2026,,,OH,BNA,PHL,156.0,167.0,0.0,87.0,675.0,0.0,32.0,11.0,0.0,124.0
2026,,,UA,SAN,DEN,5.0,-6.0,0.0,109.0,853.0,,,,,
2026,,,AA,BWI,DFW,51.0,15.0,0.0,173.0,1217.0,3.0,0.0,0.0,0.0,12.0
2026,,,DL,BNA,SEA,11.0,25.0,0.0,295.0,1978.0,11.0,0.0,14.0,0.0,0.0
2026,,,YX,SYR,ORD,79.0,106.0,0.0,97.0,607.0,13.0,0.0,27.0,0.0,66.0
2026,,,DL,SDF,ATL,342.0,465.0,0.0,63.0,321.0,0.0,342.0,123.0,0.0,0.0
2026,,,F9,JFK,SJU,20.0,50.0,0.0,224.0,1598.0,0.0,0.0,47.0,0.0,3.0
2026,,,YX,DCA,BOS,107.0,88.0,0.0,60.0,399.0,88.0,0.0,0.0,0.0,0.0
2026,,,WN,TPA,ATL,67.0,55.0,0.0,66.0,406.0,55.0,0.0,0.0,0.0,0.0
2026,,,G7,ORD,SYR,66.0,88.0,0.0,85.0,607.0,36.0,0.0,22.0,0.0,30.0
2026,,,MQ,ORD,MSP,13.0,9.0,0.0,56.0,334.0,,,,,
2026,,,YX,DCA,LGA,14.0,6.0,0.0,41.0,214.0,,,,,
2026,,,DL,ATL,HNL,6.0,13.0,0.0,592.0,4502.0,,,,,
2026,,,MQ,ORD,ALB,27.0,29.0,0.0,95.0,723.0,0.0,2.0,2.0,0.0,25.0
2026,,,9E,AVL,LGA,1.0,-21.0,0.0,81.0,599.0,,,,,
2026,,,OH,ROC,DCA,14.0,44.0,0.0,69.0,296.0,0.0,0.0,30.0,0.0,14.0
2026,,,PT,ERI,CLT,37.0,50.0,0.0,100.0,475.0,37.0,0.0,13.0,0.0,0.0
2026,,,B6,FLL,SFO,65.0,64.0,0.0,366.0,2584.0,0.0,0.0,64.0,0.0,0.0
2026,,,AA,SFO,JFK,11.0,1.0,0.0,295.0,2586.0,,,,,
2026,,,DL,LAS,SLC,412.0,398.0,0.0,55.0,368.0,398.0,0.0,0.0,0.0,0.0
2026,,,G4,IDA,AZA,1047.0,1071.0,0.0,107.0,705.0,1047.0,0.0,24.0,0.0,0.0
2026,,,AA,DFW,BUR,131.0,126.0,0.0,179.0,1231.0,14.0,0.0,0.0,0.0,112.0
2026,,,NK,MSY,FLL,18.0,6.0,0.0,83.0,673.0,,,,,
2026,,,WN,SAN,PHX,57.0,55.0,0.0,44.0,304.0,0.0,0.0,0.0,0.0,55.0
2026,,,F9,BWI,ATL,7.0,7.0,0.0,94.0,577.0,,,,,
2026,,,WN,DEN,RDU,15.0,30.0,0.0,164.0,1436.0,15.0,0.0,15.0,0.0,0.0
2026,,,NK,BWI,FLL,3.0,17.0,0.0,143.0,925.0,3.0,0.0,14.0,0.0,0.0
2026,,,B6,JFK,LAX,19.0,41.0,0.0,361.0,2475.0,19.0,0.0,22.0,0.0,0.0
2026,,,UA,GEG,DEN,36.0,24.0,0.0,107.0,836.0,5.0,0.0,0.0,0.0,19.0
2026,,,WN,DAL,SAT,22.0,7.0,0.0,40.0,247.0,,,,,
2026,,,AA,CLT,DCA,3.0,-6.0,0.0,45.0,331.0,,,,,
2026,,,UA,EWR,JAC,12.0,2.0,0.0,259.0,1874.0,,,,,
2026,,,UA,ORD,MIA,21.0,22.0,0.0,160.0,1197.0,21.0,0.0,1.0,0.0,0.0
2026,,,PT,CAE,CLT,7.0,3.0,0.0,34.0,88.0,,,,,
2026,,,YX,BOS,JFK,26.0,15.0,0.0,53.0,187.0,0.0,0.0,0.0,0.0,15.0
2026,,,AA,RSW,DCA,7.0,113.0,0.0,112.0,892.0,7.0,0.0,106.0,0.0,0.0
2026,,,AA,ORD,CLT,2.0,20.0,0.0,79.0,599.0,0.0,0.0,20.0,0.0,0.0
2026,,,UA,ORD,MIA,50.0,29.0,0.0,164.0,1197.0,0.0,29.0,0.0,0.0,0.0
2026,,,OO,OMA,DTW,42.0,31.0,0.0,84.0,650.0,31.0,0.0,0.0,0.0,0.0
2026,,,9E,CMH,JFK,5.0,-7.0,0.0,79.0,483.0,,,,,
2026,,,DL,GSO,ATL,36.0,18.0,0.0,54.0,306.0,0.0,0.0,0.0,0.0,18.0
2026,,,AA,PHX,SMF,14.0,12.0,0.0,100.0,647.0,,,,,
2026,,,OO,AUS,MFE,2.0,-18.0,0.0,48.0,279.0,,,,,
2026,,,WN,HOU,OAK,1.0,-7.0,0.0,239.0,1642.0,,,,,
2026,,,DL,DFW,DTW,142.0,176.0,0.0,123.0,986.0,142.0,0.0,34.0,0.0,0.0
2026,,,OO,ORD,MKE,22.0,34.0,0.0,23.0,67.0,22.0,0.0,12.0,0.0,0.0
2026,,,MQ,DFW,ICT,13.0,8.0,0.0,58.0,328.0,,,,,
2026,,,YX,AVL,LGA,31.0,32.0,0.0,86.0,599.0,31.0,0.0,1.0,0.0,0.0
2026,,,AA,ICT,DFW,44.0,32.0,0.0,63.0,328.0,0.0,0.0,0.0,0.0,32.0
2026,,,WN,PHX,MDW,10.0,9.0,0.0,173.0,1444.0,,,,,
2026,,,UA,IAH,MCO,3.0,-13.0,0.0,100.0,854.0,,,,,
2026,,,WN,BNA,ATL,9.0,-7.0,0.0,39.0,214.0,,,,,
2026,,,QX,BOI,PUW,3.0,-2.0,0.0,40.0,224.0,,,,,
2026,,,YX,LGA,PIT,44.0,28.0,0.0,71.0,335.0,0.0,28.0,0.0,0.0,0.0
2026,,,AA,DFW,PSP,2.0,5.0,0.0,159.0,1126.0,,,,,
2026,,,OO,PLN,DTW,21.0,27.0,0.0,44.0,243.0,0.0,21.0,6.0,0.0,0.0
2026,,,OO,ORD,DTW,17.0,-14.0,0.0,43.0,235.0,,,,,
2026,,,UA,ORD,BWI,29.0,7.0,0.0,76.0,622.0,,,,,
2026,,,NK,DTW,RSW,56.0,88.0,0.0,155.0,1084.0,56.0,0.0,32.0,0.0,0.0
2026,,,AS,PDX,SEA,21.0,14.0,0.0,30.0,129.0,,,,,
2026,,,AA,CLT,JFK,55.0,53.0,0.0,76.0,542.0,12.0,0.0,0.0,0.0,41.0
2026,,,OO,MSP,OMA,29.0,14.0,0.0,50.0,282.0,,,,,
2026,,,WN,OAK,LGB,12.0,0.0,0.0,59.0,353.0,,,,,
2026,,,WN,MDW,FLL,1.0,2.0,0.0,148.0,1167.0,,,,,
2026,,,G4,RFD,PGD,63.0,47.0,0.0,146.0,1127.0,2.0,0.0,0.0,0.0,45.0
2026,,,AA,DFW,JAX,27.0,18.0,0.0,106.0,917.0,1.0,0.0,0.0,0.0,17.0
2026,,,9E,JFK,BUF,6.0,2.0,0.0,68.0,301.0,,,,,
2026,,,WN,PBI,ISP,21.0,14.0,0.0,132.0,1052.0,,,,,
2026,,,AA,CLT,TPA,86.0,84.0,0.0,84.0,507.0,5.0,0.0,0.0,0.0,79.0
2026,,,AS,HNL,SEA,34.0,17.0,0.0,309.0,2677.0,0.0,0.0,0.0,0.0,17.0
2026,,,WN,HOU,JAN,17.0,3.0,0.0,53.0,359.0,,,,,
2026,,,B6,MCO,PVD,141.0,154.0,0.0,156.0,1072.0,0.0,0.0,17.0,0.0,137.0
2026,,,DL,CHA,ATL,13.0,-2.0,0.0,34.0,106.0,,,,,
2026,,,AA,MIA,TPA,97.0,80.0,0.0,36.0,204.0,15.0,0.0,0.0,0.0,65.0
2026,,,AA,CLT,ALB,1.0,-5.0,0.0,86.0,646.0,,,,,
2026,,,WN,PHX,DEN,11.0,-4.0,0.0,79.0,602.0,,,,,
2026,,,F9,OKC,DEN,41.0,38.0,0.0,70.0,495.0,0.0,0.0,0.0,0.0,38.0
2026,,,OO,DVL,DEN,6.0,-7.0,0.0,96.0,638.0,,,,,
2026,,,AS,JFK,SEA,322.0,327.0,0.0,352.0,2422.0,322.0,0.0,5.0,0.0,0.0
2026,,,UA,ORD,CVG,25.0,14.0,0.0,47.0,264.0,,,,,
2026,,,AS,SAN,HNL,140.0,120.0,0.0,324.0,2614.0,120.0,0.0,0.0,0.0,0.0
2026,,,OO,ORD,ATW,136.0,142.0,0.0,37.0,160.0,0.0,0.0,6.0,0.0,136.0
2026,,,WN,FLL,BNA,8.0,32.0,0.0,126.0,793.0,5.0,0.0,24.0,0.0,3.0
2026,,,WN,HOU,SAT,22.0,8.0,0.0,37.0,192.0,,,,,
2026,,,YX,AUS,ORD,12.0,-17.0,0.0,119.0,977.0,,,,,
2026,,,AS,OGG,HNL,4.0,6.0,0.0,21.0,101.0,,,,,
2026,,,OO,IND,AUS,9.0,-2.0,0.0,154.0,919.0,,,,,
2026,,,DL,IAH,ATL,1.0,-16.0,0.0,85.0,689.0,,,,,
2026,,,AS,DCA,LAX,8.0,0.0,0.0,325.0,2311.0,,,,,
2026,,,DL,EWR,ATL,33.0,16.0,0.0,112.0,746.0,6.0,0.0,0.0,0.0,10.0
2026,,,WN,MCO,DAL,5.0,-10.0,0.0,144.0,973.0,,,,,
2026,,,B6,EYW,BOS,7.0,-5.0,0.0,181.0,1373.0,,,,,
2026,,,UA,IAH,MEM,14.0,16.0,0.0,63.0,468.0,14.0,0.0,2.0,0.0,0.0
2026,,,OO,SEA,PDX,27.0,28.0,0.0,26.0,129.0,27.0,0.0,1.0,0.0,0.0
2026,,,9E,IND,MCO,157.0,204.0,0.0,103.0,829.0,157.0,0.0,47.0,0.0,0.0
2026,,,WN,LAX,SMF,28.0,9.0,0.0,63.0,373.0,,,,,
2026,,,AS,HNL,LIH,18.0,18.0,0.0,23.0,102.0,0.0,0.0,0.0,0.0,18.0
2026,,,OH,PHL,SAV,36.0,12.0,0.0,94.0,630.0,,,,,
2026,,,OO,ORD,MKE,37.0,27.0,0.0,20.0,67.0,27.0,0.0,0.0,0.0,0.0
2026,,,MQ,SLC,ORD,10.0,-4.0,0.0,140.0,1250.0,,,,,
2026,,,AA,DFW,MKE,16.0,7.0,0.0,111.0,853.0,,,,,
2026,,,9E,CWA,MSP,10.0,12.0,0.0,38.0,174.0,,,,,
2026,,,9E,BUF,JFK,11.0,91.0,0.0,64.0,301.0,0.0,11.0,80.0,0.0,0.0
2026,,,AA,ORD,TPA,20.0,44.0,0.0,128.0,1012.0,10.0,0.0,24.0,0.0,10.0
2026,,,UA,IAH,LGA,14.0,-5.0,0.0,143.0,1416.0,,,,,
2026,,,OO,SGU,LAX,3.0,-17.0,0.0,54.0,349.0,,,,,
2026,,,UA,ORD,BUF,22.0,16.0,0.0,68.0,474.0,0.0,16.0,0.0,0.0,0.0
2026,,,WN,SMF,KOA,28.0,26.0,0.0,329.0,2435.0,26.0,0.0,0.0,0.0,0.0
2026,,,OO,DEN,DRO,42.0,46.0,0.0,54.0,251.0,42.0,0.0,4.0,0.0,0.0
2026,,,AA,PBI,LGA,87.0,76.0,0.0,140.0,1035.0,0.0,0.0,0.0,0.0,76.0
2026,,,OO,DEN,ABQ,5.0,-20.0,0.0,53.0,349.0,,,,,
2026,,,NK,SJU,EWR,40.0,34.0,0.0,225.0,1608.0,0.0,0.0,2.0,0.0,32.0
2026,,,YV,SDF,IAH,280.0,250.0,0.0,120.0,788.0,250.0,0.0,0.0,0.0,0.0
2026,,,AA,MDT,CLT,7.0,-5.0,0.0,66.0,413.0,,,,,
2026,,,WN,DEN,LAX,3.0,-4.0,0.0,132.0,862.0,,,,,
2026,,,AA,PHL,MIA,39.0,37.0,0.0,139.0,1013.0,0.0,0.0,37.0,0.0,0.0
2026,,,DL,DEN,LGA,11.0,-5.0,0.0,172.0,1620.0,,,,,
2026,,,AA,MIA,MCO,78.0,78.0,0.0,35.0,192.0,0.0,0.0,0.0,0.0,78.0
2026,,,AS,PHX,SEA,588.0,581.0,0.0,169.0,1107.0,0.0,0.0,0.0,0.0,581.0
2026,,,WN,SMF,DEN,19.0,5.0,0.0,106.0,909.0,,,,,
2026,,,WN,BNA,FLL,3.0,0.0,0.0,115.0,793.0,,,,,
2026,,,AS,LAX,HNL,7.0,-18.0,0.0,316.0,2556.0,,,,,
2026,,,AS,HNL,OGG,10.0,8.0,0.0,20.0,101.0,,,,,
2026,,,WN,PIT,DEN,24.0,8.0,0.0,185.0,1290.0,,,,,
2026,,,YX,LGA,STL,9.0,7.0,0.0,154.0,888.0,,,,,
2026,,,AA,PBI,PHL,260.0,311.0,0.0,106.0,951.0,260.0,0.0,51.0,0.0,0.0
2026,,,WN,MDW,PIT,5.0,-6.0,0.0,52.0,402.0,,,,,
2026,,,YV,IAH,SDF,81.0,71.0,0.0,106.0,788.0,0.0,0.0,0.0,0.0,71.0
2026,,,UA,FAR,DEN,5.0,-1.0,0.0,100.0,627.0,,,,,
2026,,,WN,SLC,SMF,15.0,16.0,0.0,81.0,532.0,15.0,0.0,1.0,0.0,0.0
2026,,,WN,DEN,HOU,39.0,18.0,0.0,109.0,883.0,18.0,0.0,0.0,0.0,0.0
2026,,,G4,FLL,CAE,13.0,19.0,0.0,85.0,545.0,0.0,0.0,6.0,0.0,13.0
2026,,,MQ,ORD,SPI,15.0,-3.0,0.0,35.0,174.0,,,,,
2026,,,F9,CLT,MCO,24.0,20.0,0.0,71.0,468.0,0.0,0.0,0.0,0.0,20.0
2026,,,MQ,PHX,SEA,47.0,17.0,0.0,155.0,1107.0,0.0,0.0,0.0,0.0,17.0
2026,,,OO,SEA,PDX,94.0,81.0,0.0,29.0,129.0,0.0,81.0,0.0,0.0,0.0
2026,,,AA,MIA,MSY,16.0,11.0,0.0,103.0,674.0,,,,,
2026,,,YX,LGA,DCA,1.0,1.0,0.0,54.0,214.0,,,,,
2026,,,DL,SLC,SJC,33.0,13.0,0.0,85.0,584.0,,,,,
2026,,,WN,LAS,SJC,111.0,116.0,0.0,70.0,386.0,47.0,0.0,5.0,0.0,64.0
2026,,,OO,MEM,ORD,18.0,17.0,0.0,84.0,491.0,0.0,0.0,0.0,0.0,17.0
2026,,,UA,ORD,SAN,14.0,-12.0,0.0,217.0,1723.0,,,,,
2026,,,WN,DEN,LAS,3.0,-19.0,0.0,86.0,628.0,,,,,
2026,,,AA,PHX,RNO,76.0,91.0,0.0,104.0,601.0,6.0,0.0,15.0,0.0,70.0
2026,,,AA,DFW,MCO,96.0,102.0,0.0,127.0,985.0,40.0,0.0,6.0,0.0,56.0
2026,,,UA,IAD,DEN,6.0,-3.0,0.0,212.0,1452.0,,,,,
2026,,,AS,ATL,SAN,11.0,-8.0,0.0,258.0,1892.0,,,,,
2026,,,B6,SJU,MCO,38.0,29.0,0.0,170.0,1188.0,10.0,0.0,0.0,0.0,19.0
2026,,,OO,SFO,SNA,102.0,129.0,0.0,67.0,372.0,102.0,0.0,27.0,0.0,0.0
2026,,,OH,DFW,LAW,13.0,0.0,0.0,29.0,140.0,,,,,
2026,,,MQ,ORD,CID,18.0,5.0,0.0,36.0,196.0,,,,,
2026,,,DL,EGE,ATL,45.0,5.0,0.0,141.0,1312.0,,,,,
2026,,,DL,ATL,PIT,6.0,2.0,0.0,78.0,526.0,,,,,
2026,,,DL,MSP,FAR,13.0,7.0,0.0,46.0,223.0,,,,,
2026,,,WN,ONT,DEN,8.0,-1.0,0.0,104.0,819.0,,,,,
2026,,,WN,ABQ,BWI,15.0,3.0,0.0,185.0,1670.0,,,,,
2026,,,WN,AUS,LAS,13.0,4.0,0.0,155.0,1090.0,,,,,
2026,,,B6,JFK,BOS,9.0,1.0,0.0,39.0,187.0,,,,,
2026,,,B6,SFO,BOS,33.0,22.0,0.0,291.0,2704.0,22.0,0.0,0.0,0.0,0.0
2026,,,UA,ORD,LAX,34.0,20.0,0.0,226.0,1744.0,0.0,0.0,0.0,0.0,20.0
2026,,,G7,ATW,ORD,2.0,-3.0,0.0,52.0,160.0,,,,,
2026,,,G4,AZA,FNT,17.0,25.0,0.0,198.0,1650.0,17.0,0.0,8.0,0.0,0.0
2026,,,NK,BWI,MCO,153.0,140.0,0.0,119.0,787.0,10.0,0.0,1.0,0.0,129.0
2026,,,DL,SFO,ATL,10.0,-22.0,0.0,219.0,2139.0,,,,,
2026,,,YX,PWM,LGA,236.0,245.0,0.0,65.0,269.0,0.0,0.0,245.0,0.0,0.0
2026,,,DL,MCO,ATL,18.0,-6.0,0.0,61.0,404.0,,,,,
2026,,,MQ,TUL,DFW,51.0,42.0,0.0,49.0,237.0,15.0,0.0,0.0,0.0,27.0
2026,,,WN,DEN,LAX,6.0,10.0,0.0,119.0,862.0,,,,,
2026,,,OO,ORD,ABQ,1.0,-18.0,0.0,167.0,1118.0,,,,,
2026,,,AA,FLL,DFW,13.0,-12.0,0.0,161.0,1119.0,,,,,
2026,,,WN,DAL,OMA,35.0,21.0,0.0,75.0,586.0,21.0,0.0,0.0,0.0,0.0
2026,,,NK,MIA,ATL,159.0,176.0,0.0,96.0,594.0,0.0,0.0,176.0,0.0,0.0
2026,,,OO,ORD,MKE,85.0,103.0,0.0,32.0,67.0,0.0,0.0,18.0,0.0,85.0
2026,,,AA,TUL,DFW,37.0,34.0,0.0,47.0,237.0,2.0,0.0,0.0,0.0,32.0
2026,,,UA,PDX,EWR,13.0,-21.0,0.0,251.0,2434.0,,,,,
2026,,,DL,SEA,PHX,64.0,59.0,0.0,150.0,1107.0,6.0,0.0,0.0,0.0,53.0
2026,,,MQ,STL,ORD,64.0,90.0,0.0,61.0,258.0,0.0,12.0,26.0,0.0,52.0
2026,,,WN,DEN,CVG,11.0,-10.0,0.0,121.0,1069.0,,,,,
2026,,,MQ,FSD,PHX,6.0,-46.0,0.0,131.0,1081.0,,,,,
2026,,,DL,SAN,MSP,9.0,-16.0,0.0,163.0,1532.0,,,,,
2026,,,WN,DEN,OKC,4.0,-5.0,0.0,62.0,495.0,,,,,
2026,,,AS,SEA,IND,15.0,36.0,0.0,209.0,1866.0,6.0,0.0,21.0,0.0,9.0
2026,,,WN,MDW,SAN,4.0,-24.0,0.0,212.0,1728.0,,,,,
2026,,,DL,ATL,ORF,252.0,242.0,0.0,71.0,516.0,0.0,242.0,0.0,0.0,0.0
2026,,,DL,TPA,LGA,4.0,0.0,0.0,137.0,1010.0,,,,,
2026,,,PT,CLT,TLH,18.0,8.0,0.0,71.0,386.0,,,,,
2026,,,WN,SFO,DEN,41.0,39.0,0.0,115.0,967.0,39.0,0.0,0.0,0.0,0.0
2026,,,YX,IAH,DCA,46.0,32.0,0.0,148.0,1208.0,0.0,0.0,32.0,0.0,0.0
2026,,,B6,BOS,LAX,3.0,-43.0,0.0,328.0,2611.0,,,,,
2026,,,OO,ORD,CLE,255.0,276.0,0.0,52.0,316.0,0.0,255.0,21.0,0.0,0.0
2026,,,WN,MSY,LAX,3.0,2.0,0.0,247.0,1671.0,,,,,
2026,,,OO,SLC,IDA,1.0,-3.0,0.0,40.0,189.0,,,,,
2026,,,9E,ATL,CHO,4.0,2.0,0.0,69.0,457.0,,,,,
2026,,,DL,LAX,SEA,13.0,-7.0,0.0,136.0,954.0,,,,,
2026,,,WN,MDW,LGA,11.0,8.0,0.0,95.0,725.0,,,,,
2026,,,AA,DFW,TUS,154.0,144.0,0.0,119.0,813.0,0.0,68.0,0.0,0.0,76.0
2026,,,AS,LAX,LIH,5.0,-12.0,0.0,326.0,2615.0,,,,,
2026,,,WN,BNA,LGA,10.0,-10.0,0.0,98.0,764.0,,,,,
2026,,,OH,MSY,DCA,49.0,48.0,0.0,123.0,969.0,0.0,0.0,0.0,0.0,48.0
2026,,,OO,ORD,CVG,2.0,-13.0,0.0,44.0,264.0,,,,,
2026,,,MQ,SEA,PHX,23.0,7.0,0.0,140.0,1107.0,,,,,
2026,,,DL,PIT,ATL,287.0,282.0,0.0,82.0,526.0,0.0,282.0,0.0,0.0,0.0
2026,,,AA,DFW,TUS,35.0,28.0,0.0,120.0,813.0,24.0,0.0,0.0,0.0,4.0
2026,,,OO,PHX,ASE,239.0,218.0,0.0,76.0,491.0,0.0,0.0,0.0,0.0,218.0
2026,,,QX,ICT,SEA,9.0,-5.0,0.0,208.0,1430.0,,,,,
2026,,,WN,MCO,MDW,4.0,-4.0,0.0,144.0,990.0,,,,,
2026,,,WN,SRQ,MCO,2.0,10.0,0.0,26.0,104.0,,,,,
2026,,,OO,ORD,BUF,376.0,379.0,0.0,66.0,474.0,0.0,0.0,3.0,0.0,376.0
2026,,,AA,MIA,STX,46.0,31.0,0.0,132.0,1139.0,0.0,0.0,0.0,0.0,31.0
2026,,,WN,HOU,CHS,10.0,0.0,0.0,109.0,928.0,,,,,
2026,,,B6,LAS,JFK,21.0,-11.0,0.0,240.0,2248.0,,,,,
2026,,,F9,IAH,PHL,95.0,108.0,0.0,176.0,1325.0,8.0,0.0,13.0,0.0,87.0
2026,,,UA,MCO,SFO,204.0,197.0,0.0,343.0,2446.0,0.0,0.0,197.0,0.0,0.0
2026,,,YX,ORD,IND,144.0,130.0,0.0,32.0,177.0,130.0,0.0,0.0,0.0,0.0
2026,,,9E,MSP,PIT,3.0,0.0,0.0,98.0,726.0,,,,,
2026,,,NK,ORD,MSY,22.0,13.0,0.0,120.0,837.0,,,,,
2026,,,NK,ATL,FLL,42.0,50.0,0.0,86.0,581.0,0.0,0.0,8.0,0.0,42.0
2026,,,UA,PBI,IAD,6.0,15.0,0.0,118.0,859.0,6.0,0.0,9.0,0.0,0.0
2026,,,OO,SLC,BOI,12.0,13.0,0.0,58.0,290.0,,,,,
2026,,,UA,DEN,IAH,34.0,61.0,0.0,113.0,861.0,28.0,0.0,27.0,0.0,6.0
2026,,,DL,EYW,ATL,63.0,53.0,0.0,106.0,646.0,0.0,0.0,0.0,0.0,53.0
2026,,,OO,DFW,COS,18.0,-5.0,0.0,87.0,592.0,,,,,
2026,,,WN,SAN,SMF,7.0,-14.0,0.0,67.0,480.0,,,,,
